height,width,depth,weight,color,quality
1.06266,1.06871,0.93117,0.50861,6,0
1.05281,1.04983,0.92128,0.72629,9,1
1.00293,0.92705,0.97335,0.79321,7,0
1.00723,1.08873,1.09064,0.64817,5,0
1.06962,0.90416,0.97481,0.52259,9,0
0.95976,1.05496,0.92578,0.62081,5,1
1.06381,0.94271,1.07463,0.79594,1,0
0.95959,0.90885,0.92974,0.5354,6,0
0.95113,0.94549,1.08194,0.56517,8,0
0.92147,0.91008,0.92195,0.68209,4,0
0.90555,0.91564,1.01073,0.6581,1,0
1.08638,0.98672,1.09594,0.66925,10,0
0.92422,1.03906,1.08428,0.634,7,0
1.06131,1.06205,0.96791,0.57608,4,1
0.96765,0.90471,0.93517,0.66824,1,0
0.94953,1.07369,1.01635,0.50367,6,0
1.04906,1.09527,0.90012,0.58768,1,0
0.90347,0.95032,0.93033,0.78563,9,0
0.94393,1.01366,0.97264,0.73816,3,1
0.94646,0.95906,1.04429,0.57382,9,1
0.9208,1.00768,0.98103,0.61994,8,1
0.96306,0.97354,0.99605,0.52159,9,0
0.92213,0.99369,0.97514,0.57057,9,1
1.00108,0.97021,1.06951,0.57249,10,1
1.00394,1.00576,1.01947,0.57585,10,1
1.00169,1.01368,0.97363,0.77193,9,0
1.05315,0.92244,0.94142,0.60937,7,1
0.9536,0.96037,1.04475,0.63739,4,1
1.06812,1.07465,1.04335,0.58717,6,1
1.0926,1.00982,1.01217,0.57414,3,1
1.03361,0.91108,0.94343,0.64369,8,0
0.91463,1.038,1.03929,0.52875,8,0
0.94181,1.01319,0.95246,0.74432,9,1
0.94579,1.09619,0.98907,0.63756,2,0
1.07378,1.07385,0.98391,0.57727,4,1
1.0491,0.95876,0.96311,0.73342,9,1
1.04102,1.08533,0.91303,0.7986,3,1
0.93119,0.9374,1.01677,0.62833,8,1
1.02491,0.965,1.01313,0.79662,1,0
1.04669,0.99876,0.94843,0.71792,4,1
1.03234,0.96344,0.94536,0.62696,6,1
1.04888,1.07114,0.97925,0.7449,7,1
0.99193,0.97642,0.90702,0.73903,4,0
1.05811,1.06515,1.04252,0.66523,5,1
0.9519,0.94885,0.99828,0.68716,4,1
1.04534,0.9749,1.00767,0.56618,6,1
1.06232,0.94323,1.0114,0.75704,4,0
0.95716,0.91593,1.00677,0.73545,1,0
0.95261,0.92378,1.00739,0.77361,7,0
0.94182,0.90881,1.00128,0.72701,5,0
0.92605,1.06434,1.07851,0.50668,2,0
0.9131,0.90598,0.9142,0.58915,4,0
0.9393,1.00892,1.03279,0.56152,8,1
1.02874,0.98916,1.00722,0.62168,10,1
1.00306,0.92009,0.90046,0.7425,10,0
1.04467,1.01336,1.06432,0.73017,3,1
1.008,1.03085,0.92715,0.79563,3,1
0.99546,0.97076,1.07219,0.78835,10,0
0.98201,1.05012,1.00069,0.57073,10,1
1.02342,0.94022,0.97414,0.7221,8,1
1.0323,1.06702,0.90419,0.5264,7,0
1.07093,0.90895,0.92978,0.66453,7,0
1.06918,0.993,0.91695,0.57339,4,0
0.93556,0.9769,1.0714,0.73698,1,1
0.94401,1.00203,1.00049,0.74903,10,1
0.97897,1.09631,0.93084,0.62359,7,0
0.92239,0.98973,1.0738,0.77929,1,0
1.07404,0.9614,0.91024,0.72029,4,0
0.92473,1.05184,1.01588,0.56123,5,1
0.96678,1.08097,1.0438,0.63791,3,1
0.95236,0.99707,0.98405,0.71474,8,1
0.91116,1.04594,1.07506,0.73844,8,0
1.01649,0.99298,0.96695,0.75948,1,0
1.06792,1.04956,0.97586,0.72567,7,1
1.04042,0.98844,0.92957,0.78172,3,1
0.98432,1.02059,1.08709,0.52584,10,0
0.9226,1.00039,1.09649,0.66316,7,0
1.06867,0.90574,1.00549,0.54073,9,0
0.93669,1.06608,1.09934,0.66058,3,1
1.05765,1.07907,0.93521,0.75027,1,0
0.9686,0.98202,1.08136,0.79207,3,1
0.94037,1.06369,0.90274,0.51592,3,1
1.08367,0.92693,0.91382,0.66291,7,0
1.01622,1.08615,0.92352,0.7019,9,0
1.09081,1.02425,0.96159,0.66289,5,0
1.05049,0.90569,0.94433,0.56187,4,0
0.99606,1.07713,0.96584,0.68691,2,1
0.98477,0.9861,0.96406,0.55771,6,1
1.04716,0.96526,1.00244,0.75503,5,0
0.9127,0.96292,0.93651,0.58031,3,1
0.95007,0.94718,0.9506,0.50899,1,0
1.00529,0.95151,1.08549,0.76916,4,0
0.93038,0.92452,0.96595,0.73314,8,1
0.98455,0.91772,0.95181,0.79122,6,0
0.92948,1.01697,0.97496,0.75734,2,0
1.08663,1.03539,1.08576,0.51274,8,0
1.07574,0.94576,1.08444,0.69899,7,0
1.03531,1.0645,1.02446,0.55292,9,1
0.99461,0.9205,0.94862,0.61963,1,1
1.0696,0.98361,1.06871,0.578,5,1
0.94659,0.99146,0.9082,0.58781,6,0
0.9562,0.97643,0.95266,0.6481,6,1
0.984,0.9821,0.90418,0.58875,9,0
0.95358,1.09523,0.95907,0.6751,2,0
0.93319,0.90598,1.0578,0.71239,9,0
0.99723,0.92724,1.08862,0.78104,6,0
0.99221,0.9128,1.04378,0.73067,3,1
1.01298,1.01235,0.93492,0.59278,4,1
1.03217,0.93324,1.05827,0.68364,2,1
1.06971,0.95737,1.06245,0.74082,6,1
1.07966,0.95573,1.03622,0.56399,4,1
1.04421,1.00592,1.03347,0.54941,3,1
1.00139,1.08034,1.08612,0.57104,2,0
0.99875,0.91792,1.09902,0.66594,10,0
1.07726,0.93309,1.08326,0.59515,4,0
1.04524,0.91114,0.98067,0.52785,3,1
0.97374,1.08466,1.02313,0.61402,5,0
0.97201,0.99004,1.00413,0.77005,2,0
0.95966,0.9379,1.05704,0.57389,2,1
1.09488,1.01892,0.9219,0.73254,1,0
0.90711,1.04235,0.93022,0.64208,1,0
0.96917,0.98579,1.02926,0.60157,4,1
1.00789,0.951,1.08337,0.65108,6,0
1.08477,1.03082,0.94398,0.59602,9,0
1.08461,1.02447,0.98909,0.72365,6,0
1.06236,0.95393,0.93157,0.68979,3,1
0.95514,0.93888,1.04194,0.55754,7,1
0.99363,1.03418,0.95235,0.72838,4,1
0.9901,1.09069,0.90691,0.63236,6,0
1.00963,0.9965,1.02585,0.65037,2,1
0.95792,1.07636,0.96161,0.6977,9,1
0.92584,0.92396,1.07419,0.65438,10,1
0.9923,0.9332,1.0743,0.65474,7,1
0.99801,0.98637,0.90606,0.79968,2,0
1.03389,0.98647,0.90508,0.75806,10,0
0.99079,0.92424,0.92339,0.79809,6,0
1.09507,1.06707,0.91796,0.61299,2,0
0.95602,1.05876,1.06045,0.78908,3,1
1.04043,1.04767,1.04233,0.769,3,1
1.01039,1.0283,1.02943,0.68442,9,1
1.09411,0.91811,0.90424,0.67293,8,0
0.95968,1.03275,1.01172,0.67409,8,1
1.02341,0.96348,1.09401,0.52947,7,0
0.90396,0.96116,0.98661,0.78268,3,1
0.9709,1.08834,0.92344,0.60029,8,0
0.91093,1.03715,0.90127,0.63743,7,0
0.98929,0.96904,0.97808,0.7424,1,1
0.94954,1.07801,1.02427,0.59161,4,1
0.99219,0.98551,1.04225,0.75359,3,1
1.00679,1.07457,0.99193,0.71488,4,1
0.91278,0.94345,0.98299,0.77758,6,0
1.01227,0.96538,1.06024,0.59134,8,1
1.08438,0.97042,0.93048,0.60265,5,0
0.97881,0.9488,1.02944,0.63611,5,1
0.94172,1.00213,0.95941,0.62479,4,1
0.94264,1.03947,0.98516,0.78406,6,0
0.97631,0.94534,0.9778,0.67747,8,1
0.97054,0.95694,0.95286,0.72957,6,1
1.06162,0.91018,1.00181,0.73163,4,0
0.96522,1.07941,1.04698,0.66755,7,1
0.93656,0.9306,1.08925,0.72191,3,1
1.03683,1.0316,1.06758,0.52262,6,0
1.04117,0.93788,1.00573,0.55384,9,1
0.98002,0.99518,0.97611,0.5255,4,0
1.04417,0.93328,0.96269,0.56895,3,1
1.06419,1.05663,0.97181,0.66015,2,1
0.94003,0.95031,1.09913,0.71076,10,0
0.97185,1.06817,1.0403,0.54011,2,0
1.01171,1.09681,0.99198,0.728,8,0
1.01908,1.08437,0.9474,0.51767,5,0
1.04838,0.96693,1.09509,0.64281,5,0
0.94629,0.93468,0.91204,0.64065,3,1
0.91439,0.97677,0.96517,0.72653,7,0
0.99077,0.94001,1.02175,0.7216,1,1
0.90335,1.07854,0.92565,0.77741,2,0
1.04291,1.02958,0.90804,0.65584,5,0
1.05314,0.96564,0.9936,0.79015,8,0
0.94258,1.02337,1.03073,0.64572,10,1
0.90891,1.05539,0.94891,0.78831,4,0
0.93954,0.95029,1.04765,0.59114,2,1
1.0924,1.01076,1.04848,0.69753,1,0
0.90396,1.00583,0.96653,0.78988,9,0
0.94227,1.06106,1.04974,0.66042,6,1
0.95233,1.01891,0.93343,0.64282,9,1
0.91903,0.93019,1.01959,0.7104,5,0
1.05131,0.949,0.96329,0.73744,8,1
0.90154,1.01639,1.09825,0.70619,5,0
0.99284,1.03766,1.04222,0.54954,7,0
0.96625,0.92945,1.00902,0.64897,7,1
1.01408,1.00796,0.90062,0.76632,2,0
0.96856,1.03291,0.94705,0.53712,9,0
0.99549,0.94916,1.08996,0.68055,3,1
1.01461,1.0664,0.99211,0.67325,5,1
0.92997,1.0235,0.99496,0.70895,6,1
0.99011,0.99282,0.91692,0.61068,1,0
0.98926,0.91654,1.0375,0.71205,7,0
1.05523,1.03997,1.0114,0.53862,5,0
1.07114,1.04096,0.94082,0.68805,9,1
1.0646,0.96203,1.07482,0.76276,5,0
1.05973,0.91723,0.96515,0.76874,7,0
1.07541,0.92016,0.95396,0.6649,3,1
0.99817,1.05448,1.03071,0.52684,2,0
1.03331,1.0198,1.08132,0.59777,10,0
1.03487,0.95037,0.98948,0.62265,9,1
0.97586,1.04721,1.07734,0.52872,2,0
1.02523,1.07522,0.91569,0.69298,8,0
1.037,0.98574,0.99545,0.5654,10,1
1.07864,1.02853,0.99365,0.60034,5,1
0.9358,1.08307,0.91381,0.57676,7,0
1.02673,1.04564,1.01487,0.54079,3,1
1.01941,0.90361,1.00802,0.70795,3,1
0.90251,1.09584,1.00494,0.72719,1,0
0.93744,1.04959,0.90071,0.75165,9,0
1.01004,1.07237,1.09437,0.5309,1,0
1.08636,1.08542,1.04664,0.52754,7,0
0.93825,0.96865,1.07301,0.50297,9,0
1.08132,1.0838,0.96148,0.55138,3,1
0.93263,0.9629,0.91542,0.5245,5,0
1.08717,0.99245,0.93647,0.62458,5,0
0.94763,1.08996,1.05052,0.77639,9,0
0.96502,0.94068,0.95872,0.58561,4,1
0.99181,1.0237,1.08988,0.74539,3,1
1.00519,1.09847,1.03753,0.50144,10,0
0.99669,0.97417,1.02387,0.5894,2,1
1.09904,1.04916,1.07016,0.7716,5,0
1.02649,1.03543,1.05274,0.66583,2,1
0.97626,0.93542,0.92057,0.70414,3,1
1.08051,0.97592,1.06129,0.58674,8,0
0.93007,1.02264,1.0793,0.64593,6,1
0.90735,1.05554,1.02165,0.7294,4,0
1.05504,0.99533,1.04403,0.57346,8,1
0.96534,1.01778,1.06503,0.64978,9,1
1.09104,1.04509,0.96935,0.60901,1,0
1.00086,1.07078,1.08567,0.61134,2,0
1.08465,0.94401,0.90722,0.77499,1,0
0.90044,0.94394,0.97665,0.53608,2,0
1.06676,1.00994,1.02186,0.70695,10,1
0.97754,1.01417,1.06607,0.54515,3,1
1.03585,1.05418,1.07051,0.77613,4,0
0.95151,1.04973,1.00707,0.5773,8,1
1.08058,1.07041,1.02608,0.74874,7,0
1.01559,0.97039,1.06098,0.63418,7,1
0.98177,1.08638,0.93998,0.67671,1,0
0.98585,1.0486,0.9752,0.66377,5,1
1.01426,0.98413,0.95804,0.71712,5,1
1.08723,0.98242,0.94857,0.77984,10,0
1.08424,0.96971,1.08429,0.69066,6,0
0.98573,1.03941,1.04593,0.68467,2,1
0.98447,1.01982,1.06056,0.52845,7,0
0.91197,1.00713,1.03903,0.60164,8,0
1.06613,0.91738,1.01706,0.69802,1,0
0.95266,1.00169,0.98902,0.63363,9,1
1.00359,0.95217,0.92027,0.79486,5,0
0.90608,0.95126,1.03847,0.59669,3,1
0.99486,1.04105,1.06338,0.78697,7,0
1.00181,0.91455,1.00394,0.73252,1,0
1.06404,1.06021,1.09441,0.78544,2,0
1.07006,0.93769,0.96599,0.51427,2,0
1.02625,0.93426,1.08535,0.57285,3,1
0.9655,1.00472,1.01547,0.50313,9,0
0.93812,0.98399,1.05351,0.70381,10,1
0.94225,0.94119,0.92014,0.58791,3,1
1.04338,1.08122,1.05002,0.69545,2,0
0.93326,0.93307,1.02946,0.72602,10,1
0.99256,0.96588,0.91865,0.70785,1,0
1.01062,1.01013,1.06718,0.60282,6,1
0.95435,1.0806,0.98109,0.75745,5,0
0.93853,1.02315,0.97892,0.64724,5,1
0.97752,1.0416,0.94505,0.6555,10,1
1.00163,1.01225,1.0154,0.65193,6,1
0.98927,0.94695,1.04336,0.60462,4,1
0.91257,0.95936,1.03812,0.76606,5,0
0.92237,1.07366,1.01102,0.77752,3,1
0.92988,0.94369,1.03939,0.50418,3,1
0.91345,1.08098,1.03649,0.76376,9,0
0.91629,0.94599,0.9302,0.61834,3,1
1.01062,0.90104,0.99516,0.54668,6,0
1.03746,0.95514,0.99721,0.75628,1,0
0.96297,1.03419,0.93525,0.64339,10,1
1.09383,1.09939,0.97952,0.54354,5,0
0.91587,1.09801,0.95417,0.60657,4,0
1.07533,0.94229,1.01235,0.52518,1,0
0.98647,1.07854,0.95963,0.77924,8,0
0.92022,0.95121,0.90075,0.59771,2,0
1.04553,0.98318,1.07486,0.56377,7,1
0.96759,0.95326,1.04923,0.71075,6,1
0.98641,0.98325,1.09804,0.71949,3,1
0.97846,0.96083,1.06942,0.5905,2,1
1.07809,0.96462,0.97517,0.59748,2,1
1.09588,1.06672,1.04125,0.70707,8,0
0.93409,1.03969,0.95503,0.66588,3,1
1.00151,0.91919,0.94489,0.5411,4,0
0.92954,1.00698,1.02061,0.67935,2,1
0.90851,1.00353,1.07356,0.51349,6,0
0.90349,0.97207,0.94734,0.7259,7,0
0.94903,0.9694,1.01414,0.73341,2,1
0.90712,0.96183,1.0507,0.5434,9,0
0.97767,0.95193,0.94333,0.52273,7,0
0.9457,0.9402,1.08131,0.68122,6,0
1.0579,0.98815,1.06693,0.70593,7,1
1.09347,1.067,0.94312,0.71811,3,1
1.04007,0.99808,0.91629,0.78101,9,0
0.98952,1.01068,0.9077,0.66308,6,0
1.05035,0.92131,0.901,0.57667,5,0
0.98372,1.08328,0.93538,0.70282,10,0
1.07921,1.06032,1.0,0.77941,2,0
0.95753,0.97891,1.03942,0.76217,3,1
1.06981,0.94239,0.99616,0.70256,6,1
1.08542,0.95491,1.08858,0.70944,1,0
0.95611,0.94434,1.06957,0.56236,2,1
1.087,1.06495,0.9369,0.52369,10,0
0.98111,1.07992,1.01347,0.65526,5,1
1.02011,1.06437,1.08204,0.50152,9,0
0.91062,1.06245,1.01411,0.56924,10,0
1.04346,0.98705,0.99419,0.63544,9,1
0.95959,1.045,0.95053,0.57494,3,1
0.94102,1.07721,0.92815,0.67122,10,1
0.96802,1.07101,0.94121,0.63911,8,1
1.01911,0.92741,0.93126,0.65791,9,1
1.01245,1.0114,1.08687,0.7284,10,0
1.0898,0.90316,0.90019,0.75471,10,0
0.93512,0.94096,0.98729,0.52216,3,1
1.02862,1.03157,0.92959,0.65942,10,1
0.92847,1.0051,1.06311,0.64458,7,1
1.0376,0.97063,0.97874,0.66176,10,1
0.97406,1.0561,1.09872,0.56187,9,0
1.04982,1.00403,1.06169,0.70977,9,1
1.00413,0.94694,1.09811,0.78452,10,0
0.9938,1.00295,0.95643,0.60684,10,1
0.94221,0.91001,0.92104,0.67065,7,0
1.0189,1.08982,0.94672,0.74687,4,0
0.96988,1.07276,0.91483,0.65337,2,0
1.0864,1.07591,0.94787,0.73435,5,0
0.97827,1.02193,1.003,0.57561,4,1
0.91001,0.92034,0.9649,0.59558,1,0
0.97632,1.0868,0.95214,0.78974,3,1
1.0851,0.92231,1.02335,0.6581,9,0
1.07152,1.06566,0.96068,0.55013,3,1
1.021,1.04029,1.03563,0.56694,5,1
1.01441,1.01911,0.9006,0.6886,5,0
1.02812,1.07715,0.93658,0.58955,6,1
0.95011,1.07345,0.97616,0.57716,8,1
1.0258,1.01919,0.96,0.53348,5,0
1.0947,0.99574,1.00862,0.68136,3,1
1.00145,1.07976,0.96119,0.62825,5,1
0.91791,1.08461,1.08522,0.77111,3,1
1.0447,1.04839,0.95571,0.79206,6,0
0.90862,0.99576,1.03184,0.6209,6,0
1.04821,0.91136,0.9485,0.68017,5,0
1.08334,0.93267,0.98154,0.53337,5,0
0.98421,1.066,0.9489,0.65844,3,1
0.96433,1.00715,0.96622,0.59562,7,1
0.97015,1.03046,1.06871,0.67285,10,1
0.95404,0.98643,1.07049,0.67231,10,1
0.91138,1.06417,0.94178,0.62999,6,0
1.02659,0.99864,0.944,0.7354,4,1
1.02315,1.06652,1.03038,0.72095,10,1
1.03193,0.99764,1.00992,0.60407,2,1
0.97786,0.99888,1.05343,0.62097,7,1
1.06465,1.04371,1.0467,0.72077,10,1
1.06328,1.07334,1.03977,0.7908,7,0
1.07155,1.00435,0.98745,0.78589,2,0
1.04575,0.92712,1.01782,0.5033,2,0
1.09789,0.90934,0.92458,0.62667,4,0
0.99724,0.96502,0.95087,0.65726,7,1
1.07674,0.97927,0.95828,0.75102,8,0
1.07732,0.91295,1.07105,0.71788,3,1
0.91836,0.99573,1.06599,0.62409,10,0
0.94506,1.08711,0.91126,0.6803,7,0
1.00359,0.95465,1.09261,0.79104,8,0
1.08569,1.021,1.01625,0.50845,4,0
0.91651,0.97286,1.00448,0.53155,5,0
0.90871,1.09453,1.08209,0.52265,6,0
1.06446,0.91843,0.95124,0.65623,6,0
0.96396,0.9828,1.03712,0.57433,10,1
0.99858,1.0572,0.9662,0.58232,2,1
0.95993,1.05758,0.9324,0.75424,4,0
1.04474,1.08407,0.90079,0.63082,2,0
1.01473,0.97732,1.04078,0.75888,8,0
1.01226,0.93068,1.05813,0.67689,9,1
1.0434,1.03872,1.0694,0.59433,9,1
0.9885,1.07708,0.93297,0.51354,10,0
1.06701,1.04461,0.94183,0.61942,8,1
1.01044,0.97268,0.92886,0.62377,6,1
1.07194,0.92036,0.97019,0.54826,6,0
1.01311,1.02306,0.98127,0.72299,10,1
1.03653,0.92389,0.93546,0.77819,5,0
1.07803,0.92842,0.98274,0.73221,5,1
0.91515,0.94143,0.92745,0.75331,9,0
1.03955,1.00684,0.91008,0.57029,3,1
1.0587,1.06283,1.01825,0.57055,9,1
1.06506,1.04576,1.01616,0.5656,6,1
0.97105,1.09265,1.05371,0.73849,4,0
0.93549,0.95441,0.96023,0.57354,2,1
1.01041,0.95489,1.08198,0.54777,5,0
1.09606,0.92466,1.08252,0.62485,1,0
1.05835,1.07534,1.0543,0.61224,10,1
0.97034,0.91333,1.03567,0.70993,8,0
1.03896,0.90338,1.00923,0.76413,6,0
1.05173,0.91812,1.00479,0.52488,9,0
1.07613,1.01818,0.95767,0.67028,8,1
0.91698,0.98043,1.07427,0.56338,4,0
0.93747,0.9529,0.98246,0.60442,4,1
0.92887,0.99047,1.05087,0.50291,7,0
1.04413,0.91548,1.0913,0.63258,9,0
1.05494,0.91374,1.06195,0.6344,10,0
0.99131,1.02729,1.04004,0.77622,9,0
1.01342,0.97326,1.0427,0.67009,8,1
0.97671,0.99229,0.90398,0.74494,9,0
0.96412,1.04098,1.03906,0.54698,3,1
0.97029,1.08534,0.93938,0.52544,10,0
0.98535,0.94749,1.00874,0.67994,1,1
0.9092,1.01241,1.04933,0.50563,5,0
0.94007,0.90784,1.05629,0.69789,7,0
0.97265,0.94138,1.01156,0.73843,8,1
0.96377,1.04499,1.06378,0.74915,3,1
1.01702,1.02572,1.03541,0.70695,8,1
0.95855,1.00724,1.01172,0.7078,7,1
1.03141,0.96282,1.0725,0.50418,10,0
0.94167,1.09064,1.01787,0.52554,8,0
1.06971,0.96737,1.00999,0.79157,6,0
1.06231,0.9769,1.06259,0.50456,1,0
1.04438,0.92666,0.98698,0.6961,4,1
0.94903,1.0869,1.09051,0.53545,9,0
1.09896,0.97527,0.9482,0.54263,4,0
1.01938,0.97311,1.0802,0.59595,10,0
1.03298,1.00508,1.07685,0.73712,2,1
1.08069,1.04074,1.00166,0.70648,9,0
1.01382,1.08438,0.96968,0.51738,1,0
0.94217,1.06244,0.99142,0.67118,7,1
1.02258,1.0097,1.07193,0.58629,3,1
0.90498,1.0381,0.99674,0.78648,2,0
0.98216,1.0634,1.06133,0.56241,6,1
0.92031,0.94409,0.9536,0.78034,1,0
0.9606,1.00246,0.91258,0.63519,7,0
0.96484,0.97006,0.983,0.59871,4,1
0.90579,0.93525,1.04871,0.52781,2,0
1.05212,0.98028,1.0083,0.62401,8,1
0.99054,1.05925,1.0245,0.60162,3,1
1.05093,1.00679,1.05166,0.77516,10,0
1.08989,0.96472,0.98124,0.61546,7,0
0.94826,0.93724,0.97874,0.69852,3,1
0.98158,0.9094,1.06721,0.60646,3,1
0.97996,0.90311,0.91127,0.5629,10,0
0.9746,1.00358,1.04768,0.75973,10,0
1.06611,0.95525,1.0012,0.6588,1,1
1.01177,1.02725,1.08216,0.76838,3,1
1.06134,0.94969,0.90869,0.5325,3,1
1.0868,0.90582,1.04919,0.7472,6,0
1.00522,1.04923,0.94848,0.79064,2,0
1.03415,0.91559,0.92716,0.61811,9,0
1.06134,1.04339,0.9223,0.65012,4,1
1.07446,1.01935,1.0052,0.54395,8,0
1.07548,0.94228,0.99927,0.69283,7,1
0.99493,0.9408,0.98771,0.70968,8,1
1.03418,0.90548,1.06216,0.70778,3,1
1.06228,0.96626,1.04868,0.52678,8,0
1.06114,0.92988,0.93889,0.62386,4,1
1.02803,1.02583,1.02727,0.71321,9,1
1.07477,1.04465,0.9697,0.5228,7,0
1.00273,1.0138,1.01706,0.61833,3,1
0.94273,0.92166,1.03853,0.61801,3,1
1.06554,0.90598,0.96502,0.71162,1,0
1.06127,0.94839,1.03291,0.71008,2,1
1.02382,1.0362,1.03787,0.69019,8,1
0.98527,0.93423,0.95763,0.61581,5,1
1.03067,1.0174,0.99432,0.53575,10,0
1.044,0.90657,0.98889,0.79841,10,0
0.98818,0.98334,0.96479,0.67577,9,1
0.95173,0.98214,0.93528,0.798,5,0
1.09251,0.93876,1.06302,0.53856,10,0
1.07812,0.93948,0.95483,0.54815,7,0
1.07342,0.91598,0.96008,0.661,1,0
0.92517,1.05817,0.95992,0.5709,4,1
1.01335,0.91019,1.00064,0.73057,6,0
1.07528,1.06004,1.06307,0.66186,9,1
1.03718,0.9072,1.09322,0.63351,4,0
0.99101,0.93795,0.92847,0.63095,8,1
0.93067,0.93515,1.03973,0.56006,2,1
0.95274,0.96561,0.96123,0.71964,6,1
0.92535,0.91353,0.96552,0.68266,8,0
0.94866,0.91206,1.02612,0.73351,4,0
0.91396,0.99591,1.0755,0.51402,3,1
0.97585,0.90694,1.09427,0.6279,9,0
1.04002,0.94175,1.06679,0.76826,5,0
0.95049,0.91251,0.99618,0.60632,4,0
0.92013,1.02724,1.07185,0.7934,8,0
1.05791,0.94611,0.90677,0.51043,5,0
0.92231,0.97814,0.99582,0.50771,8,0
0.98864,1.02609,1.08846,0.54445,7,0
0.95658,1.08033,1.0581,0.6586,6,0
0.93194,0.97765,1.07781,0.70209,8,1
0.95112,1.0991,0.98741,0.59054,4,0
0.97269,0.99963,1.01449,0.73086,6,1
1.0765,0.98968,0.92482,0.57959,4,1
1.0309,1.01772,0.90255,0.54347,1,0
1.09837,0.92736,1.00048,0.79246,7,0
0.96718,0.96411,0.93919,0.58178,8,1
0.97412,0.96789,0.93932,0.58142,2,1
0.9683,0.91755,1.04468,0.68866,9,0
0.97174,1.02882,0.93762,0.74223,3,1
0.99446,1.02777,1.07303,0.74655,1,1
1.01664,0.90177,1.03839,0.64926,7,0
0.98799,1.07594,0.95441,0.78283,5,0
1.01481,1.00871,1.01558,0.67675,10,1
0.97383,1.08642,1.09826,0.67878,9,0
1.09897,1.02654,1.05974,0.64891,6,0
0.9497,0.98534,1.01965,0.61787,6,1
0.98723,0.98998,1.02598,0.62595,1,1
1.04755,0.98209,0.98062,0.65771,6,1
1.03238,0.91765,1.0411,0.7201,7,0
0.99902,1.04586,1.07334,0.51008,10,0
0.93181,0.97389,0.98981,0.77956,6,0
0.92067,1.02813,1.09049,0.64191,2,0
0.96738,1.07829,0.93306,0.67441,2,1
1.0534,1.08976,0.93285,0.60289,4,0
0.99503,0.99563,1.08746,0.62629,4,0
0.91621,1.07196,0.90772,0.61184,10,0
1.01882,0.96404,1.0369,0.67443,3,1
1.0056,1.01395,0.96519,0.70353,2,1
0.92097,1.08624,1.04095,0.68592,6,0
0.95847,1.09207,1.07895,0.58486,8,0
0.90622,0.9078,1.02361,0.56538,6,0
1.00168,0.98695,1.04475,0.68332,6,1
1.04688,1.01994,1.01711,0.78422,5,0
1.01389,0.92949,0.95044,0.58648,9,1
1.08005,0.90296,0.97076,0.51862,8,0
1.05089,0.99862,1.01194,0.58898,6,1
1.01322,0.94235,0.90649,0.61043,10,0
0.92217,0.90767,0.95996,0.62537,1,0
1.09639,1.01527,0.93993,0.54813,8,0
1.08341,1.05483,0.99716,0.73042,8,0
0.96279,0.96666,1.04786,0.54169,1,0
1.02569,0.99246,1.07935,0.74997,6,1
1.03468,1.04489,1.00542,0.73549,2,1
0.92341,0.93853,1.04479,0.77726,10,0
1.09359,0.9421,0.96411,0.52422,8,0
0.9253,0.94578,0.9474,0.77228,3,1
0.92307,1.06283,0.97976,0.71377,2,1
1.09914,1.08001,1.02559,0.60187,7,0
0.91497,0.90847,1.02804,0.50038,1,0
0.93234,0.91977,1.01414,0.75649,5,0
0.90334,1.07042,1.06762,0.72998,4,0
0.96612,1.0479,1.04734,0.6621,10,1
0.98477,0.93715,0.91267,0.51131,5,0
0.99443,1.00766,0.98475,0.54678,10,0
0.94261,0.91754,0.95501,0.61569,10,0
1.05896,1.05828,0.98592,0.64176,3,1
1.01246,0.99847,0.96474,0.62153,1,1
0.95051,1.01539,0.93976,0.60364,2,1
1.06053,1.06434,0.9188,0.74699,4,0
1.00374,1.06618,0.90253,0.64027,2,0
1.09417,0.97013,0.98863,0.75582,2,0
1.02591,1.09336,0.99761,0.64318,2,0
1.01677,0.97508,0.94138,0.56781,5,1
1.00575,0.99678,1.0384,0.73607,10,1
0.93779,1.07128,0.9537,0.72363,7,1
1.04671,1.03142,1.0741,0.64885,4,1
0.95442,1.04295,1.03421,0.76377,4,0
1.02113,1.01667,1.01702,0.74201,4,1
1.0472,0.92834,1.01084,0.68586,8,1
1.0023,1.02935,0.90647,0.62962,5,0
1.00969,0.96504,1.04786,0.57866,1,1
0.94229,0.91989,1.02303,0.5974,8,0
1.07173,0.94315,0.95031,0.71935,4,1
1.07919,0.97231,1.005,0.577,4,1
0.91463,0.90805,1.02233,0.58802,9,0
1.08037,1.01849,0.94518,0.68982,9,0
0.9305,0.98596,1.01447,0.72842,7,1
1.07814,1.07121,0.99718,0.74055,1,1
0.90068,1.07369,0.97593,0.52596,7,0
0.98374,1.01805,0.99092,0.55565,7,1
1.02154,0.95444,0.91097,0.68337,2,0
0.92747,1.0796,0.98541,0.79491,9,0
1.01329,0.97028,0.98693,0.79581,7,0
1.04053,1.02974,1.06172,0.70221,7,1
1.01764,1.05225,1.01764,0.50912,5,0
0.90786,1.09737,0.92966,0.55551,6,0
1.08837,1.05893,1.03123,0.52248,6,0
0.94232,1.0901,1.02293,0.69194,3,1
1.00691,1.06062,1.06868,0.71375,9,1
0.97797,0.93073,1.09339,0.78184,4,0
1.09227,1.0097,1.08637,0.70327,1,0
